_id,Title,Date,Rating
ObjectId("5c4119573d494e2808bb5f45"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119573d494e2808bb5f46"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119573d494e2808bb5f47"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119573d494e2808bb5f48"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119573d494e2808bb5f49"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119573d494e2808bb5f4a"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119573d494e2808bb5f4b"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119573d494e2808bb5f4c"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119573d494e2808bb5f4d"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119583d494e2808bb5f4e"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119583d494e2808bb5f4f"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119583d494e2808bb5f50"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119583d494e2808bb5f51"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119583d494e2808bb5f52"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119583d494e2808bb5f53"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119583d494e2808bb5f54"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119583d494e2808bb5f55"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119583d494e2808bb5f56"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119583d494e2808bb5f57"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119583d494e2808bb5f58"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119583d494e2808bb5f59"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119583d494e2808bb5f5a"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119583d494e2808bb5f5b"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119583d494e2808bb5f5c"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119583d494e2808bb5f5d"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119583d494e2808bb5f5e"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119583d494e2808bb5f5f"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119583d494e2808bb5f60"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119583d494e2808bb5f61"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119583d494e2808bb5f62"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119583d494e2808bb5f63"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119593d494e2808bb5f64"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f65"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f66"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f67"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f68"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f69"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f6a"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f6b"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f6c"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f6d"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f6e"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f6f"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f70"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f71"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119593d494e2808bb5f72"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f73"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119593d494e2808bb5f74"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119593d494e2808bb5f75"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119593d494e2808bb5f76"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119593d494e2808bb5f77"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119593d494e2808bb5f78"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119593d494e2808bb5f79"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119593d494e2808bb5f7a"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f7b"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f7c"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f7d"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f7e"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f7f"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f80"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f81"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f82"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f83"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f84"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f85"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f86"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f87"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119593d494e2808bb5f88"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119593d494e2808bb5f89"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119593d494e2808bb5f8a"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119593d494e2808bb5f8b"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119593d494e2808bb5f8c"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119593d494e2808bb5f8d"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119593d494e2808bb5f8e"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119593d494e2808bb5f8f"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c41195a3d494e2808bb5f90"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c41195a3d494e2808bb5f91"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c41195a3d494e2808bb5f92"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c41195a3d494e2808bb5f93"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c41195a3d494e2808bb5f94"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c41195a3d494e2808bb5f95"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c41195a3d494e2808bb5f96"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c41195a3d494e2808bb5f97"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c41195a3d494e2808bb5f98"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c41195a3d494e2808bb5f99"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c41195a3d494e2808bb5f9a"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c41195a3d494e2808bb5f9b"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c41195a3d494e2808bb5f9c"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c41195a3d494e2808bb5f9d"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c41195a3d494e2808bb5f9e"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c41195a3d494e2808bb5f9f"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c41195a3d494e2808bb5fa0"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c41195a3d494e2808bb5fa1"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c41195a3d494e2808bb5fa2"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c41195a3d494e2808bb5fa3"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c41195a3d494e2808bb5fa4"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c41195a3d494e2808bb5fa5"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c41195b3d494e2808bb5fa6"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c41195b3d494e2808bb5fa7"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c41195b3d494e2808bb5fa8"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c41195b3d494e2808bb5fa9"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c41195b3d494e2808bb5faa"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c41195b3d494e2808bb5fab"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c41195b3d494e2808bb5fac"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c41195b3d494e2808bb5fad"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c41195b3d494e2808bb5fae"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c41195b3d494e2808bb5faf"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c41195b3d494e2808bb5fb0"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c41195b3d494e2808bb5fb1"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c41195b3d494e2808bb5fb2"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c41195b3d494e2808bb5fb3"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c41195b3d494e2808bb5fb4"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c41195b3d494e2808bb5fb5"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c41195b3d494e2808bb5fb6"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c41195b3d494e2808bb5fb7"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c41195b3d494e2808bb5fb8"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c41195b3d494e2808bb5fb9"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c41195b3d494e2808bb5fba"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c41195b3d494e2808bb5fbb"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c41195c3d494e2808bb5fbc"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c41195c3d494e2808bb5fbd"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c41195c3d494e2808bb5fbe"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c41195c3d494e2808bb5fbf"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c41195c3d494e2808bb5fc0"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c41195c3d494e2808bb5fc1"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c41195c3d494e2808bb5fc2"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c41195c3d494e2808bb5fc3"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c41195c3d494e2808bb5fc4"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c41195c3d494e2808bb5fc5"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c41195c3d494e2808bb5fc6"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c41195c3d494e2808bb5fc7"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c41195c3d494e2808bb5fc8"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c41195c3d494e2808bb5fc9"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c41195c3d494e2808bb5fca"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c41195c3d494e2808bb5fcb"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c41195c3d494e2808bb5fcc"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c41195c3d494e2808bb5fcd"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
