,Title,Text,Author,Source,Label
2092,"‘Let’s All Say What We’re Grateful For,’ Says Mother Who Apparently Believes She’s In A Norman Fucking Rockwell Pai… https://t.co/xVal3eAKIl",,The Onion,Twitter,Satirical
2093,Weird Wooden Chair Pressed Into Service For Thanksgiving https://t.co/1YnGrQ5Ech https://t.co/GsfQl8Gv1O,,The Onion,Twitter,Satirical
2094,Visit https://t.co/csf5QUbhed to see more from the standard bearer of global journalism. https://t.co/icLfZCZH96,,The Onion,Twitter,Satirical
2095,Grandma Concerned About Dinner Roll Count https://t.co/iqAyeubT1i https://t.co/ftGb08HF2e,,The Onion,Twitter,Satirical
2096,Mom Dishing Up Her Famous Comments About Your Body This Thanksgiving https://t.co/9RjrlaqoTV https://t.co/EgKKG5m6br,,The Onion,Twitter,Satirical
2097,Everyone At Thanksgiving Doing Chore To Get Away From Rest Of Family https://t.co/ZYxVUHaEGo https://t.co/PPfgshfyKw,,The Onion,Twitter,Satirical
2098,Macy’s Concludes Thanksgiving Day Parade With Traditional Procession Of Santa’s Coffin https://t.co/1fRxvHYOAX https://t.co/I2nd3pSc9D,,The Onion,Twitter,Satirical
2099,93-Year-Old Grandmother At Thanksgiving Worried This Last Time She Sees Fuck-Up Grandson Before He Dies… https://t.co/SyCnMNncDz,,The Onion,Twitter,Satirical
2100,Man Pissed After Becoming Trapped In Macy’s Day Parade While Out Walking Giant Pikachu Balloon… https://t.co/iU5zeg31K8,,The Onion,Twitter,Satirical
2101,Thousands Of Rats Tumble About Uncontrollably Inside Snoopy Balloon High Above Thanksgiving Day Parade… https://t.co/YV2adxE4HO,,The Onion,Twitter,Satirical
2102,Younger Cousin’s Growth Spurt Throws Off Competitive Balance At Family’s Thanksgiving Touch Football Game… https://t.co/Y5b3LXqxxU,,The Onion,Twitter,Satirical
2103,"For the latest from the world’s most unstoppable media juggernaut, visit https://t.co/csf5QUbhed. https://t.co/L5MFXxKJJS",,The Onion,Twitter,Satirical
2104,More Than 43 Million Travel Home For Thanksgiving https://t.co/sQoSML64Uw #WhatDoYouThink? https://t.co/FnGUXqMhf9,,The Onion,Twitter,Satirical
2105,Winter Storm Threatens Homeless Man’s Plans To Survive Over Thanksgiving https://t.co/LjdVmC41jE https://t.co/npczwEWEpb,,The Onion,Twitter,Satirical
2106,26-Year-Old To See Every Asshole He Ever Went To High School With On Night Before Thanksgiving… https://t.co/MKnMZd1ouQ,,The Onion,Twitter,Satirical
2107,RT @ClickHole: Despicable: Donald Trump Jr. Just Posted A Photo Of Himself Proudly Posing With A Worm He Shot On The White House Lawn https…,,The Onion,Twitter,Satirical
2108,Report: None Of Good Cousins Coming To Thanksgiving This Year https://t.co/X4bf3sWDyu https://t.co/J65DLH2cYi,,The Onion,Twitter,Satirical
2109,Thousands Gather For Stuffing Of Giant Rockefeller Center Turkey https://t.co/Te8QgazI8W https://t.co/dJIbgFG5kR,,The Onion,Twitter,Satirical
2110,Nation's Uncles Enter Last Stage Of Prep For Thursday's Thanksgiving Debates https://t.co/jmBCLAUmWB https://t.co/6GXxfGOMKk,,The Onion,Twitter,Satirical
2111,6-Year-Old Shits Out Half-Assed Hand Turkey https://t.co/AKxhuLgv9m https://t.co/SJjvKdh1eS,,The Onion,Twitter,Satirical
2112,Siblings Gather Around PowerPoint To Hash Out Off-Limits Topics For Thanksgiving https://t.co/ZtCwe2jUWx https://t.co/fNplILd6SJ,,The Onion,Twitter,Satirical
2113,RT @ClickHole: Worst Possible Timing: Ruth Bader Ginsburg’s Aides Are Desperately Trying To Talk Her Out Of Teaching Herself To Do A Front…,,The Onion,Twitter,Satirical
2114,Thanksgiving is one of America’s oldest and most cherished cultural traditions. The Onion looks back at the history… https://t.co/UOy7D2Mfjz,,The Onion,Twitter,Satirical
2115,Timeline Of Thanksgiving https://t.co/0fIPsC0PHh https://t.co/vFEp5FtRtG,,The Onion,Twitter,Satirical
2116,Humane Society Urges Americans To Opt For Shelter Turkey This Thanksgiving https://t.co/fQdzawbDfP https://t.co/sKfEtLjKlb,,The Onion,Twitter,Satirical
2117,Does Thanksgiving Glorify The Historical Slaughter Of The Detroit Lions? https://t.co/BRjjEIX1dK,,The Onion,Twitter,Satirical
2118,"CDC: Alzheimer’s, Dementia Cases To Double By 2060 https://t.co/Ei197EacQy #WhatDoYouThink? https://t.co/sNt6hR6L0r",,The Onion,Twitter,Satirical
2119,Lucky Old Woman Getting Wheeled Around Airport https://t.co/TempL840Xb https://t.co/jsSqzNyBvq,,The Onion,Twitter,Satirical
2120,Only College Student Staying On Campus Planning Saddest Thanksgiving Meal Of All Time https://t.co/6Fwlbj1wRr https://t.co/Fy1TTrOGpk,,The Onion,Twitter,Satirical
2121,Man At Airport Pissed That Other People Had Same Idea To Go Home For Thanksgiving https://t.co/h2uY4aghnD https://t.co/xF2POBQt16,,The Onion,Twitter,Satirical
2122,Nation Leery Of Very Odd Little Boy https://t.co/EUBC2atYg0 https://t.co/23s0geBKXF,,The Onion,Twitter,Satirical
2123,RT @ClickHole: Eco-Warriors: These Brave Environmental Activists Have Chained Themselves To A Humpback Whale To Protect It From Japanese Hu…,,The Onion,Twitter,Satirical
2124,RT @TheOnion: White House Security Officials Relieved Ivanka Trump’s Computer Just Cardboard Box With Mirror On It https://t.co/2nUMCXPzZ3…,,The Onion,Twitter,Satirical
2125,Man Surrounded By Loved Ones Feels Awkward Being Only Person Dying https://t.co/E1owIGQrgn https://t.co/kDLqNgAuJ9,,The Onion,Twitter,Satirical
2126,"RT @KartoonistKelly: Hold on. In a few days our long, national nightmare will be over. My latest: https://t.co/Azh7gsW5kf via @theonion",,The Onion,Twitter,Satirical
2127,Subway Employee Still Unnerved By High-Pitched Screech Sandwiches Make When Cut In Half https://t.co/wkCJqf34xP https://t.co/aU2dzRJYGK,,The Onion,Twitter,Satirical
2128,.@SteveKingIA: “This is a long-overdue piece of legislation that will help defend our country against the scourge o… https://t.co/PqPRdAHtQV,,The Onion,Twitter,Satirical
2129,Barber’s Paunch Keeps Touching Customer https://t.co/dBzE4ucEgV https://t.co/8nI2T7EVBb,,The Onion,Twitter,Satirical
2130,Michael Bloomberg Gives $1.8 Billion To Johns Hopkins University https://t.co/Cj2lIWE5Il #WhatDoYouThink? https://t.co/xoz7Lz3Gru,,The Onion,Twitter,Satirical
2131,Surgeon General Recommends Twisting Head Far Enough Until You Hear Little Pop https://t.co/nIfUTt57P4 https://t.co/XqcwNmMgH6,,The Onion,Twitter,Satirical
2132,"RT @ClickHole: Atheists Rejoice: Stephen Hawking’s Ghost Just Confirmed That God Doesn’t Exist, Though There’s A Huge Mean Horse In Heaven…",,The Onion,Twitter,Satirical
2133,Study: Average Man Thinks Of Santa Every 7 Seconds https://t.co/lMEEDwiIkh https://t.co/TDpjlA5pIC,,The Onion,Twitter,Satirical
2134,California Sets Goal Of 100% Clean Energy By 2045 https://t.co/4DXtooo7wR #WhatDoYouThink? https://t.co/9uCc8mZhqk,,The Onion,Twitter,Satirical
2135,White House Security Officials Relieved Ivanka Trump’s Computer Just Cardboard Box With Mirror On It… https://t.co/IzWeqwgIb7,,The Onion,Twitter,Satirical
2136,Nation’s Aunts Announce Their 2018 Thanksgiving Boyfriend Roster https://t.co/Vm1jOkmUay https://t.co/fphdMP7wTs,,The Onion,Twitter,Satirical
2137,Report: Purchasing Items From Onion Store Most Important Way To Either Stop Or Help Donald Trump… https://t.co/BHe4qAVQoi,,The Onion,Twitter,Satirical
2138,Open-Ended New Bill Criminalizes Whatever Black People Up To Right Now https://t.co/lhYpsXhXZA https://t.co/pXAu6ULSwA,,The Onion,Twitter,Satirical
2139,"To see more unmatched reporting, visit https://t.co/csf5QUbhed. https://t.co/M8dQmuTUmA",,The Onion,Twitter,Satirical
2140,"The Onion Celebrates The 76th Year Of Diamond Joe's Wild-Ass, Magic Carpet Ride https://t.co/PrAnLpW1Hx https://t.co/oT5FwKMv3O",,The Onion,Twitter,Satirical
2141,Perverted Wall Gets Off On Making Apartment Guests Look At Exposed Brick https://t.co/dXmoifZBD1 https://t.co/mClpTNEi83,,The Onion,Twitter,Satirical
2142,RT @ClickHole: Your baby wakes up at 6:00 a.m. to read ClickHole every day. Why not buy her a onesie that reflects her interests? https://t…,,The Onion,Twitter,Satirical
2143,"Your Horoscopes — Week Of November 20, 2018 https://t.co/sQbYgcNa1U https://t.co/xY1Wd1cTi2",,The Onion,Twitter,Satirical
2144,Humiliated Man Discovers Embroidery On His Jean Pockets https://t.co/0Lp6eyBEd3 https://t.co/fUoGK6Yiah,,The Onion,Twitter,Satirical
2145,Report: More Colleges Offering Dick-Around Abroad Programs https://t.co/kvwniL5eni https://t.co/jZYSVXnRZv,,The Onion,Twitter,Satirical
2146,Overweight 6-Year-Old Vows To Change Lifestyle After Second Heart Attack https://t.co/pvCPFBAVd1 https://t.co/FPaKTtJtXR,,The Onion,Twitter,Satirical
2147,Pathetic Hands Subject To Man’s Every Whim https://t.co/5kdOsyLytN https://t.co/paTzTFuPCc,,The Onion,Twitter,Satirical
2148,3-Day Waiting Period Leads To Far More Feasible Murder Plot https://t.co/o7RTWA6cLM https://t.co/CyiCSPrRs8,,The Onion,Twitter,Satirical
2149,RT @TheOnion: Jim Acosta Immediately Decks White House Intern After Being Let Back Into Press Pool https://t.co/zBTaxBDPOE https://t.co/UuL…,,The Onion,Twitter,Satirical
2150,"Area Man, Woman Each Have Thorough List Of Why They Should Break Up On Standby https://t.co/65i594rGiQ https://t.co/bwoLBfS8EC",,The Onion,Twitter,Satirical
2151,RT @ClickHole: 4 Times LeVar Burton Lost His Shit At A Kid On ‘Reading Rainbow’ For Not Knowing The Russian Classics https://t.co/d0HDzDn9Z…,,The Onion,Twitter,Satirical
2152,"""Moving the staff and stadium to this Caribbean island is the only way to shield ourselves from the MLB’s punishing… https://t.co/ovWtn69F5y",,The Onion,Twitter,Satirical
2153,New Pre-Sauced Napkins Can Be Thrown Away Straight From Package https://t.co/owQpXP1pBE https://t.co/KgsYh9idRj,,The Onion,Twitter,Satirical
2154,"“Our aim has, of course, always been to give riders a silent experience, so the fact that a mysterious woman is app… https://t.co/JBQ50AijxV",,The Onion,Twitter,Satirical
2155,Man Thinking About Just Packing Up And Making Exact Same Mistakes Someplace Far Away https://t.co/hJEJ05XoSU https://t.co/4jrsmFlx7U,,The Onion,Twitter,Satirical
2156,Percentage Of Unvaccinated Children In U.S. Has Quadrupled Since 2001https://trib.al/JxVvPwH #WhatDoYouThink? https://t.co/J9xUnh8wwT,,The Onion,Twitter,Satirical
2157,RT @ClickHole: Huge Fucking Disaster: You Just Did Something Weird https://t.co/MheWM0UbWy https://t.co/DPhpEwaxyk,,The Onion,Twitter,Satirical
2158,"‘We Will Never Speak Of This Again,’ Says Trump To Mohammed bin Salman As They Dump Khashoggi’s Body Into New Jerse… https://t.co/q32jWH1t6r",,The Onion,Twitter,Satirical
2159,Jim Acosta Immediately Decks White House Intern After Being Let Back Into Press Pool https://t.co/zBTaxBDPOE https://t.co/UuLcJ3OYda,,The Onion,Twitter,Satirical
2160,Health Experts Say Tackle Football Poses Little Risk For Children Whose Brains Already Don’t Work That Well… https://t.co/QcbNkdQlTD,,The Onion,Twitter,Satirical
2161,"For more exemplary journalism, visit https://t.co/csf5QUbhed. https://t.co/tePMmpkgUX",,The Onion,Twitter,Satirical
2162,Yankees Avoid Luxury Tax By Moving Franchise To Offshore Location https://t.co/HUvFERSWH5 https://t.co/AAjnsTHtia,,The Onion,Twitter,Satirical
2163,"RT @ClickHole: 7 Nihilistic Quotes That Only Brilliant, Misunderstood Young Males On The Internet Will Appreciate https://t.co/k3KT2BXls1 h…",,The Onion,Twitter,Satirical
2164,Woman Amazed She Found Perfect Partner Just When She Was Getting Desperate Enough To Accept Anything… https://t.co/mHsau9ftVb,,The Onion,Twitter,Satirical
2165,MTA Reveals They Have No Idea Where Voices Speaking To Everyone On Subway Coming From https://t.co/IBaom6sb5c https://t.co/7ihMG9ZrEV,,The Onion,Twitter,Satirical
2166,Nation Admits Being So Coked-Out In ’80s They Have No Memory Of Reading ‘Cujo’ https://t.co/A5qQAOjmCV https://t.co/D3aqCLDDdA,,The Onion,Twitter,Satirical
2167,"This Week's Editorial Cartoon: ""Over The River And Void Of Goods"" https://t.co/EtVL7hbFlh https://t.co/4a7Dj1Za3X",,The Onion,Twitter,Satirical
2168,‘Toy Story 4’ Teaser Released https://t.co/v7aS9JGRmN #WhatDoYouThink? https://t.co/YSW8DhyX1z,,The Onion,Twitter,Satirical
2169,Algebra Notebook Forced To Bear The Brunt Of Teen’s Song Lyrics https://t.co/Ae9kSYykJd https://t.co/ayAQDjauoN,,The Onion,Twitter,Satirical
2170,"The Week In Pictures – Week Of November 19, 2018 https://t.co/k04ZiYB0BN https://t.co/tcxPWALsR2",,The Onion,Twitter,Satirical
2171,Bisquick Unveils Sprawling State-Of-The-Art Silicon Valley Campus https://t.co/SBLRyOTMiv https://t.co/67noUIboa5,,The Onion,Twitter,Satirical
2172,Seed Of World War III Planted In Beijing Middle-School Gym Class https://t.co/prEDlZMWi4 https://t.co/g3sFZM5Sq1,,The Onion,Twitter,Satirical
2173,Guy At Gym Has Precious Little Diary To Keep Track Of All His Exercises https://t.co/vXqVUD8VbZ https://t.co/y2BYWh13HK,,The Onion,Twitter,Satirical
2174,Area Mom Really Gets Her Rocks Off On Being Appreciated https://t.co/SdBpSRVbWO https://t.co/0UUF3Dby2Q,,The Onion,Twitter,Satirical
2175,Melania Releases Statement Calling For Removal Of First Lady From White House https://t.co/wwDKj8WTQB https://t.co/dYkGbs3wX5,,The Onion,Twitter,Satirical
2176,NBC Unveils On Screen Graphic Informing Audience They Are Watching Football https://t.co/eXnvC0gqaI https://t.co/QEtsU9Av3v,,The Onion,Twitter,Satirical
2177,"Report: Come On, Carl, Pull It Together https://t.co/zYyI2xND1G https://t.co/Pb4Dhq8AIS",,The Onion,Twitter,Satirical
2178,Pathetic 4-Year-Old Needs Father To Stand On Merry-Go-Round Platform For Entire Ride https://t.co/WcxfOYJyyy https://t.co/MTRf6Bd5gS,,The Onion,Twitter,Satirical
2179,New ‘Game Of Thrones’ Trailer Reveals Final Season Will Be Cobbled Together From Old Footage https://t.co/L9tYw7Mh51 https://t.co/rOBkFkxWsp,,The Onion,Twitter,Satirical
2180,Pope Francis Pursues Sinner Across Vatican City Rooftops https://t.co/gpXSfMl80Y https://t.co/lLcYvtjXz5,,The Onion,Twitter,Satirical
2181,New York City Announces Subway Just For Amazon Employees Now https://t.co/2suru4XwJM https://t.co/ke0UYPS1ux,,The Onion,Twitter,Satirical
2182,This Weekend's Onion Magazine: https://t.co/c5W7UIEVBs https://t.co/J3CcP6PlWt,,The Onion,Twitter,Satirical
2183,Prison Now Allowing Death Row Inmates To Receive Weekly Visitors Throughout Executions https://t.co/64C8f1x7Fe https://t.co/KvOPbNwltv,,The Onion,Twitter,Satirical
2184,Steve King Vehemently Denies Comparing Immigrants To People https://t.co/nMqTF5YNIR https://t.co/1ALvCSncqx,,The Onion,Twitter,Satirical
2185,Man’s Area Code Provides Exciting Glimpse At Past Life https://t.co/42MqzB6RuM https://t.co/N7uRVcr0KC,,The Onion,Twitter,Satirical
2186,Hillary Launches Campaign To Raise $100 Million Or Else She’ll Run For President https://t.co/b4RrEVc96q https://t.co/esWXekWMEd,,The Onion,Twitter,Satirical
2187,Cryptic New Laundry Room Rule Hints At Tale Of Bizarre Infraction https://t.co/bz5LGbj0lC https://t.co/zSVtZ1axeq,,The Onion,Twitter,Satirical
2188,FEMA Assures Wildfire Victims Bucket Brigade Nearly Over Maryland State Line https://t.co/ReVcBY6Uu1 https://t.co/ew8Ypetzdr,,The Onion,Twitter,Satirical
2189,Report: Seasonal Depression Still Better Than Purchasing Tiny Sunshine Lamp https://t.co/8kIqqGsOyp https://t.co/C9AjSjR7VA,,The Onion,Twitter,Satirical
2190,"This Week's Editorial Cartoon: ""The Fantastic Bore"" https://t.co/jdc7P0T82z https://t.co/0ZyyLtYle6",,The Onion,Twitter,Satirical
2191,Kid Diving Into Pile Of Leaves Has No Idea There Homeless Guy Jerking Off In There https://t.co/zUKZiBgvhO https://t.co/rrcMqkvdr7,,The Onion,Twitter,Satirical
2192,Biologist Completes 5-Minute Study Of Pathetic Organism In Mirror https://t.co/VzAMhkHJqx https://t.co/im8ngaJzGG,,The Onion,Twitter,Satirical
2193,"RT @ClickHole: Whoa: 1 Out Of 1,000 People Who Click On This Will Get Straight-Up Porn https://t.co/Plja6LdrZj #NSFW https://t.co/53Smchyrv5",,The Onion,Twitter,Satirical
2194,"""The very first moment I held this tiny human in my arms, I knew my entire world had changed forever."" https://t.co/4eu2fvnP9i",,The Onion,Twitter,Satirical
2195,"Report: Holy Shit, There Still 50 Minutes Left In Movie https://t.co/yU7eUVHY5N https://t.co/yCwEVJnz5d",,The Onion,Twitter,Satirical
2196,National News Highlights https://t.co/E3eO3VnM75,,The Onion,Twitter,Satirical
2197,Female Friend Group Fails In One Duty Of Providing Good Gynecologist Recommendation https://t.co/TjKXTZuEQg https://t.co/jialPQmTs6,,The Onion,Twitter,Satirical
2198,"RT @ClickHole: First, ClickHole invented babies. Now, we've invented clothes for them. Buy a ClickHole onesie today! https://t.co/pKNjItVaE…",,The Onion,Twitter,Satirical
2199,RT @TheOnion: Embarrassed Alexandria Ocasio-Cortez Can Only Afford American Flag Pin With 19 Stars https://t.co/VhYuGJmVkY https://t.co/n3F…,,The Onion,Twitter,Satirical
2200,"""The very first moment I held this tiny human in my arms, I knew my entire world had changed forever."" https://t.co/4eu2fvnP9i",,The Onion,Twitter,Satirical
2201,"Report: Holy Shit, There Still 50 Minutes Left In Movie https://t.co/yU7eUVHY5N https://t.co/yCwEVJnz5d",,The Onion,Twitter,Satirical
2202,National News Highlights https://t.co/E3eO3VnM75,,The Onion,Twitter,Satirical
2203,Female Friend Group Fails In One Duty Of Providing Good Gynecologist Recommendation https://t.co/TjKXTZuEQg https://t.co/jialPQmTs6,,The Onion,Twitter,Satirical
2204,"RT @ClickHole: First, ClickHole invented babies. Now, we've invented clothes for them. Buy a ClickHole onesie today! https://t.co/pKNjItVaE…",,The Onion,Twitter,Satirical
2205,RT @TheOnion: Embarrassed Alexandria Ocasio-Cortez Can Only Afford American Flag Pin With 19 Stars https://t.co/VhYuGJmVkY https://t.co/n3F…,,The Onion,Twitter,Satirical
2206,Loyal Driveway Patiently Waiting For Owner To Return From Work https://t.co/RhlLwihbaN https://t.co/9chrwCn9cj,,The Onion,Twitter,Satirical
2207,"For more world-renowned reportage, visit https://t.co/csf5QUbhed. https://t.co/R5kxdYzyFR",,The Onion,Twitter,Satirical
2208,"""Am I alone in thinking that would be an overreaction?"" https://t.co/VHr9WbJsiy https://t.co/lLFU3JCupE",,The Onion,Twitter,Satirical
2209,RT @TheOnion: Unhinged Lunatic Using Facebook To Spread Conspiracy Theories https://t.co/tAse2og1vA https://t.co/GeHitrBjsp,,The Onion,Twitter,Satirical
2210,‘The Powerpuff Girls’ Turns 20 https://t.co/12ZRoyM1NF https://t.co/0s7MdkYcC3,,The Onion,Twitter,Satirical
