,source_id,source_name,label,author,title,description,url,published_at,content
834,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,US shutdown: Democrats to pass funding bills as they take control of House,"The party ramps up pressure as it takes over the House, but there is still no end to the impasse.",https://www.bbc.co.uk/news/world-us-canada-46746603,2019-01-03T12:00:15Z,"Image copyrightGetty ImagesImage caption
 Nancy Pelosi is adamant there will be no funding for the wall
US Democrats have vowed to pass bills that would end a government shutdown, when they take control of the House when Congress reconvenes on Thursday.
Bu… [+4095 chars]"
835,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Sabarimala: Indian women make history by entering temple,The Hindu temple in Kerala had previously been closed to women between the ages of 10 and 50.,https://www.bbc.co.uk/news/world-asia-india-46733750,2019-01-02T06:17:04Z,"Image copyrightKaviyoor SantoshImage caption
 Bindu Ammini is the first woman under 50 to enter the shrine
Two Indian women in their 40s have made history by entering a prominent Hindu shrine in the southern state of Kerala, after months of protests against… [+2330 chars]"
836,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Russia searches for Napoleon's gold,A Russian historian has a new theory about the gold Napoleon allegedly hid during his retreat from Moscow in 1812.,https://www.bbc.co.uk/news/blogs-news-from-elsewhere-46745792,2019-01-03T12:50:58Z,"Image copyrightHohum/Wikimedia CommonsImage caption
 Only a fraction of Napoleon's Grande Armée made it back to France
A Russian historian has come up with a new theory about the legend that the French Emperor Napoleon hid wagonloads of stolen treasure duri… [+4023 chars]"
837,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Serbia protests: Thousands march against President Vucic,Demonstrators rally for the fifth week across Serbia to protest against President Aleksandar Vucic.,https://www.bbc.co.uk/news/world-europe-46772500,2019-01-05T23:12:44Z,"Image copyrightReutersImage caption
 Several thousand gathered in the capital Belgrade, with smaller numbers in the cities of Novi Sad and Kragujevac
Thousands of demonstrators in Serbia have rallied for the fifth week against President Aleksandar Vucic.
P… [+2207 chars]"
838,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Saudi women to get divorce confirmation by text message,The new regulation will end secret divorces - where men end a marriage without telling their wives.,https://www.bbc.co.uk/news/world-middle-east-46770612,2019-01-05T23:15:36Z,"Image copyrightAFP/GettyImage caption
 Saudi women are subject to male guardianship laws
A new regulation in Saudi Arabia is set to stop Saudi women from not knowing about their own divorce.
Starting from Sunday, courts will be required to notify women by … [+1498 chars]"
839,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Japanese girl to become youngest professional Go player,Sumire Nakamura will be 10 when she enters the professional ranks of the complicated strategy game.,https://www.bbc.co.uk/news/world-asia-46773504,2019-01-06T09:27:31Z,"Image copyrightGetty ImagesImage caption
 Go is a two-player game in which players take turns putting black or white stones on a grid
A Japanese schoolgirl is set to become the youngest professional player of the board game Go.
Sumire Nakamura will be 10 w… [+1396 chars]"
840,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Russia searches for Napoleon's gold,A Russian historian has a new theory about the gold Napoleon allegedly hid during his retreat from Moscow in 1812.,https://www.bbc.co.uk/news/blogs-news-from-elsewhere-46745792,2019-01-03T12:50:58Z,"Image copyrightHohum/Wikimedia CommonsImage caption
 Only a fraction of Napoleon's Grande Armée made it back to France
A Russian historian has come up with a new theory about the legend that the French Emperor Napoleon hid wagonloads of stolen treasure duri… [+4023 chars]"
841,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Ahmed Douma: Egyptian activist jailed for 15 years at retrial,"Ahmed Douma was also fined $335,000 over his alleged role in a protest in Cairo in December 2011.",https://www.bbc.co.uk/news/world-middle-east-46817157,2019-01-09T20:19:03Z,"Image copyrightReutersImage caption
 Ahmed Douma was a founder of the now-banned April 6 youth movement
An Egyptian activist who was a leader of the uprising that toppled Hosni Mubarak has been sentenced to 15 years in prison for rioting at a retrial.
Ahme… [+1814 chars]"
842,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Russian lawyer in Trump Tower meeting charged with obstruction,Natalya Veselnitskaya is accused of obstruction of justice in a tax fraud case from 2013.,https://www.bbc.co.uk/news/world-us-canada-46800875,2019-01-08T17:04:59Z,"Image copyrightGetty ImagesImage caption
 Lawyer Natalya Veselnitskaya is believed to be in Russia
A Russian lawyer who famously attended a meeting with top Trump campaign aides in 2016 has been charged in a separate obstruction of justice case.
Natalya Ve… [+1874 chars]"
843,bbc-news,BBC News,Reliable,BBC News,Australia fish deaths: Thousands found floating in New South Wales,Hundreds of thousands of fish have been found floating in the Darling River and washed up on its banks.,https://www.bbc.co.uk/news/av/world-australia-46812117/australia-fish-deaths-thousands-found-floating-in-new-south-wales,2019-01-09T13:58:43Z,
844,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Ex-Russia inquiry chief Rod Rosenstein 'plans to resign',"The deputy attorney general had oversight of the Trump-Russian probe, and was criticised by Mr Trump.",https://www.bbc.co.uk/news/world-us-canada-46803255,2019-01-09T16:00:26Z,"Media caption2018: Rod Rosenstein's year under pressure
Top justice department official Rod Rosenstein, who oversaw the inquiry into alleged Russian meddling in 2016, is planning to quit, US media reports.
The deputy attorney general made the decision to st… [+3382 chars]"
845,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,’Ignorant and offensive!' The subtext of subtitles,Director Alfonso Cuarón is furious about his latest film being subtitled. Why is it such a minefield?,https://www.bbc.co.uk/news/world-46822379,2019-01-11T01:15:12Z,"Image copyrightAFPImage caption
 Mexican director Alfonso Cuarón lashed out after Spanish subtitles were put on his latest film
A decision to subtitle Alfonso Cuarón's Spanish-language film, Roma, for Spanish audiences has left the Oscar-winning director fu… [+4554 chars]"
846,bbc-news,BBC News,Reliable,BBC News,More snow forecast as parts of Europe battle worst snowfall in decades,Northerly winds have caused conditions which have trapped people in some villages.,https://www.bbc.co.uk/news/av/world-europe-46875209/more-snow-forecast-as-parts-of-europe-battle-worst-snowfall-in-decades,2019-01-15T16:44:16Z,
847,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Millions of Chinese CVs exposed on cloud server,The exposed database contained detailed information about more than 200 million Chinese people.,https://www.bbc.co.uk/news/technology-46864584,2019-01-14T13:29:23Z,"Image copyrightReutersImage caption
 Data on Chinese train travellers was reportedly stolen by hackers
A database containing resumes of more than 200 million Chinese people has been found exposed online.
Security firm Hackenproof said the ""very detailed"" i… [+1900 chars]"
848,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Rahaf Mohammed: Saudi teen says fleeing 'worth the risk',"Rahaf Mohammed says fleeing her family in Saudi Arabia was ""worth the risk"" so she could live freely.",https://www.bbc.co.uk/news/world-us-canada-46873796,2019-01-15T05:44:32Z,"Media captionThe moment Saudi teen refugee Rahaf Mohammed al-Qunun arrived in Canada
A Saudi teenager who fled her family and claimed asylum in Canada has said the journey was ""worth the risk"" so she could live a more independent life.
Rahaf Mohammed, 18, l… [+1734 chars]"
849,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,"Alps snow: Avalanche kills three skiers near Lech, Austria",Three German skiers die and one is missing after an avalanche near the Austrian ski resort of Lech.,https://www.bbc.co.uk/news/world-europe-46854663,2019-01-13T10:56:27Z,"Image copyrightReutersImage caption
 Austria has seen record snowfall this week, raising avalanche warnings (file picture)
Three men have been killed in an avalanche near the Austrian ski resort of Lech am Arlberg, local police said.
A fourth person is mis… [+1820 chars]"
850,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Colombia: Missing Farc leader Iván Márquez re-appears on video,The former rebel commander went into hiding more than six months ago fearing reprisals.,https://www.bbc.co.uk/news/world-latin-america-46853989,2019-01-13T01:47:14Z,"Image copyrightReutersImage caption
 Iván Márquez (left) spent four years negotiating the peace deal with Colombia's government
A former commander of Colombia's Farc rebel group, Iván Márquez, has released a video six months after going into hiding. 
In th… [+2604 chars]"
851,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Trump denies hiding detail of Putin summit talks from staff,The US president tries to brush off allegations he has concealed details of his talks with Vladimir Putin.,https://www.bbc.co.uk/news/world-us-canada-46855079,2019-01-13T10:00:46Z,"Image copyrightReutersImage caption
 Mr Trump (left) with Mr Putin in Helsinki in July 2018
US President Donald Trump has denied hiding details of conversations with his Russia's Vladimir Putin, saying he is ""not keeping anything under wraps"".
The Washingt… [+2923 chars]"
852,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,"ANC manifesto: Land, jobs and blockchain",South Africa's President Cyril Ramaphosa unveils economic and social plans ahead of May elections.,https://www.bbc.co.uk/news/world-africa-46855359,2019-01-13T12:48:01Z,"Image copyrightGetty ImagesImage caption
 Mr Ramaphosa businessman-like style is starkly different from his predecessor
Ahead of South Africa's elections in May, President Cyril Ramaphosa unveiled the ruling African National Congress (ANC) manifesto. The BB… [+7828 chars]"
853,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,US shutdown: Canadian air traffic controllers send pizza to US workers,Canadian air traffic controllers send hundreds to US colleagues who are working without pay.,https://www.bbc.co.uk/news/world-us-canada-46861134,2019-01-14T09:29:57Z,"Image copyrightPWM ATCT/FacebookImage caption
 Air traffic control staff in Portland, Maine, with pizza sent in from Moncton, New Brunswick
Air traffic controllers in Canada are sending hundreds of pizzas to their US counterparts who are working through the… [+1873 chars]"
854,bbc-news,BBC News,Reliable,BBC News,Intersex surgeries: Is it right to assign sex to a baby?,"Attitudes are changing to the medical practice, with some calling them limiting and unnecessary.",https://www.bbc.co.uk/news/av/health-46843612/intersex-surgeries-is-it-right-to-assign-sex-to-a-baby,2019-01-14T01:37:42Z,
855,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,US driver in 'Bird Box blindfold' crashes in Utah,Utah police warn against trying an online challenge inspired by the Netflix horror film.,https://www.bbc.co.uk/news/world-us-canada-46846981,2019-01-11T23:44:22Z,"Image copyrightGetty ImagesImage caption
 The film has led to a craze in which people attempt everyday tasks while blindfolded
Police in the US state of Utah have taken the unusual step of urging residents not to drive blindfolded after an online challenge … [+1639 chars]"
856,bbc-news,BBC News,Reliable,https://www.facebook.com/bbcnews,Republican Steve King in white supremacy furore,Republicans have condemned Iowa's Steve King over comments suggesting support for white nationalism.,https://www.bbc.co.uk/news/world-us-canada-46845790,2019-01-11T23:45:41Z,"Image copyrightReutersImage caption
 Representative Steve King has made headlines for controversial remarks beore
A right-wing Republican congressman is under fire from his own party after questioning why terms like ""white supremacy"" are controversial.
Ste… [+2683 chars]"
